Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
64,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1983|1124|791|559|415|311|237|188|145|121|98|86|70|43|28|23|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1983|1124|791|559|415|311|237|188|145|121|98|86|70|43|28|23|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1983|1035|727|528|381|284|229|170|136|116|89|82|65|41|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1983|1035|727|528|381|284|229|170|136|116|89|82|65|41|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1954|1983|1035|727|528|381|284|229|170|136|116|89|82|65|41|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1954|1983|1035|727|528|381|284|229|170|136|116|89|82|65|41|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|880|267|170|117|80|52|36|25|20|11|9|13|13|16|9|,1947|1103|768|557|411|301|232|193|145|116|105|80|69|52|25|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
65,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1947|1103|768|557|411|301|232|193|145|116|105|80|69|52|25|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1947|1103|768|557|411|301|232|193|145|116|105|80|69|52|25|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1947|1010|718|505|378|273|214|178|129|112|99|73|64|47|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1947|1010|718|505|378|273|214|178|129|112|99|73|64|47|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1925|1947|1010|718|505|378|273|214|178|129|112|99|73|64|47|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1925|1947|1010|718|505|378|273|214|178|129|112|99|73|64|47|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|855|255|166|108|70|52|39|28|15|12|13|12|19|13|9|,1922|1092|755|552|397|308|221|175|150|114|100|86|61|45|34|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
66,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1922|1092|755|552|397|308|221|175|150|114|100|86|61|45|34|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1922|1092|755|552|397|308|221|175|150|114|100|86|61|45|34|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1922|1011|701|511|362|279|212|159|134|108|96|79|56|41|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1922|1011|701|511|362|279|212|159|134|108|96|79|56|41|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1870|1922|1011|701|511|362|279|212|159|134|108|96|79|56|41|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1870|1922|1011|701|511|362|279|212|159|134|108|96|79|56|41|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|843|256|164|114|68|50|30|16|19|11|11|9|12|11|11|,1870|1079|755|537|397|294|229|182|143|115|97|85|70|44|30|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
67,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1870|1079|755|537|397|294|229|182|143|115|97|85|70|44|30|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1870|1079|755|537|397|294|229|182|143|115|97|85|70|44|30|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1870|995|705|500|365|270|208|168|137|103|90|72|65|43|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1870|995|705|500|365|270|208|168|137|103|90|72|65|43|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1846|1870|995|705|500|365|270|208|168|137|103|90|72|65|43|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1846|1870|995|705|500|365|270|208|168|137|103|90|72|65|43|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,13|828|253|162|106|75|43|31|26|20|9|12|13|15|13|12|,1833|1042|742|543|394|290|227|177|142|117|94|78|59|50|30|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1833|1042|742|543|394|290|227|177|142|117|94|78|59|50|30|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1833|1042|742|543|394|290|227|177|142|117|94|78|59|50|30|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1833|964|678|503|371|270|206|157|127|108|88|73|55|44|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1833|964|678|503|371|270|206|157|127|108|88|73|55|44|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1839|1833|964|678|503|371|270|206|157|127|108|88|73|55|44|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1839|1833|964|678|503|371|270|206|157|127|108|88|73|55|44|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,24|804|244|157|102|74|51|31|25|13|12|14|8|14|16|11|,1815|1029|720|521|401|297|219|175|132|114|96|74|65|41|28|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1815|1029|720|521|401|297|219|175|132|114|96|74|65|41|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1815|1029|720|521|401|297|219|175|132|114|96|74|65|41|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1815|930|657|474|362|272|202|166|122|101|88|68|61|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1815|930|657|474|362|272|202|166|122|101|88|68|61|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1774|1815|930|657|474|362|272|202|166|122|101|88|68|61|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1774|1815|930|657|474|362|272|202|166|122|101|88|68|61|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,12|789|235|151|97|67|46|35|24|15|13|10|13|15|10|7|,1762|1026|695|506|377|295|226|167|142|107|88|78|55|46|26|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
70,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1762|1026|695|506|377|295|226|167|142|107|88|78|55|46|26|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1762|1026|695|506|377|295|226|167|142|107|88|78|55|46|26|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1762|956|636|465|344|271|206|155|137|101|76|72|50|41|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1762|956|636|465|344|271|206|155|137|101|76|72|50|41|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1793|1762|956|636|465|344|271|206|155|137|101|76|72|50|41|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1793|1762|956|636|465|344|271|206|155|137|101|76|72|50|41|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|774|241|145|98|63|46|32|22|20|13|8|11|12|16|8|,1775|988|715|491|367|281|225|174|133|117|88|68|61|38|25|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
71,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1775|988|715|491|367|281|225|174|133|117|88|68|61|38|25|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1775|988|715|491|367|281|225|174|133|117|88|68|61|38|25|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1775|907|652|448|339|259|203|160|121|103|82|60|57|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1775|907|652|448|339|259|203|160|121|103|82|60|57|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1738|1775|907|652|448|339|259|203|160|121|103|82|60|57|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1738|1775|907|652|448|339|259|203|160|121|103|82|60|57|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,26|772|224|147|89|69|46|29|20|12|9|7|5|15|15|8|,1712|1003|683|505|359|270|213|174|140|109|94|75|55|42|18|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
72,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1712|1003|683|505|359|270|213|174|140|109|94|75|55|42|18|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1712|1003|683|505|359|270|213|174|140|109|94|75|55|42|18|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1712|915|613|471|334|247|197|160|122|103|82|70|48|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1712|915|613|471|334|247|197|160|122|103|82|70|48|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1730|1712|915|613|471|334|247|197|160|122|103|82|70|48|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1730|1712|915|613|471|334|247|197|160|122|103|82|70|48|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|746|226|139|102|67|42|34|21|6|7|9|6|9|14|10|,1722|966|689|474|369|267|205|163|139|116|96|73|64|39|21|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
73,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1722|966|689|474|369|267|205|163|139|116|96|73|64|39|21|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1722|966|689|474|369|267|205|163|139|116|96|73|64|39|21|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1722|888|637|436|337|238|185|149|124|102|91|65|62|34|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1722|888|637|436|337|238|185|149|124|102|91|65|62|34|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1703|1722|888|637|436|337|238|185|149|124|102|91|65|62|34|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1703|1722|888|637|436|337|238|185|149|124|102|91|65|62|34|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|756|217|147|94|63|44|28|19|16|7|7|12|13|14|9|,1702|966|671|490|342|274|194|157|130|108|95|84|53|49|20|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
74,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1702|966|671|490|342|274|194|157|130|108|95|84|53|49|20|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1702|966|671|490|342|274|194|157|130|108|95|84|53|49|20|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1725|910|636|478|338|264|183|157|130|106|93|85|51|48|32|,0|23|17|21|24|10|8|8|9|8|4|5|7|1|4|1|,0|1725|910|636|478|338|264|183|157|130|106|93|85|51|48|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1725|910|636|478|338|264|183|157|130|106|93|85|51|48|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1725|910|636|478|338|264|183|157|130|106|93|85|51|48|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|753|226|148|98|67|43|27|23|15|12|10|9|11|11|9|,1781|972|684|488|380|271|221|156|134|115|94|83|76|40|37|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
75,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1781|972|684|488|380|271|221|156|134|115|94|83|76|40|37|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1781|972|684|488|380|271|221|156|134|115|94|83|76|40|37|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1781|967|632|451|346|246|207|146|120|110|84|76|70|36|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1781|967|632|451|346|246|207|146|120|110|84|76|70|36|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1803|1781|967|632|451|346|246|207|146|120|110|84|76|70|36|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1803|1781|967|632|451|346|246|207|146|120|110|84|76|70|36|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|783|242|145|95|71|46|31|21|14|11|7|14|15|15|16|,1800|998|725|487|356|275|200|176|125|106|99|77|62|55|21|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
76,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1800|998|725|487|356|275|200|176|125|106|99|77|62|55|21|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1800|998|725|487|356|275|200|176|125|106|99|77|62|55|21|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1800|960|698|454|333|249|185|163|113|105|93|73|58|50|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1800|960|698|454|333|249|185|163|113|105|93|73|58|50|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1831|1800|960|698|454|333|249|185|163|113|105|93|73|58|50|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1831|1800|960|698|454|333|249|185|163|113|105|93|73|58|50|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|793|239|159|102|65|46|28|18|14|9|14|10|12|19|12|,1827|1007|721|539|352|268|203|157|145|99|96|79|63|46|31|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1827|1007|721|539|352|268|203|157|145|99|96|79|63|46|31|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1827|1007|721|539|352|268|203|157|145|99|96|79|63|46|31|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1827|962|684|497|325|240|185|144|132|92|89|71|57|42|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1827|962|684|497|325|240|185|144|132|92|89|71|57|42|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1820|1827|962|684|497|325|240|185|144|132|92|89|71|57|42|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1820|1827|962|684|497|325|240|185|144|132|92|89|71|57|42|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|802|240|154|103|62|46|28|21|13|10|11|12|11|14|11|,1819|1025|722|530|394|263|194|157|123|119|82|78|59|46|28|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
78,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1819|1025|722|530|394|263|194|157|123|119|82|78|59|46|28|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1819|1025|722|530|394|263|194|157|123|119|82|78|59|46|28|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1819|927|661|489|363|244|175|143|116|111|77|71|54|43|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1819|927|661|489|363|244|175|143|116|111|77|71|54|43|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1762|1819|927|661|489|363|244|175|143|116|111|77|71|54|43|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1762|1819|927|661|489|363|244|175|143|116|111|77|71|54|43|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|798|237|149|103|70|44|24|18|13|11|9|16|15|16|12|,1762|1021|690|512|386|293|200|151|125|103|100|68|55|39|27|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
79,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1762|1021|690|512|386|293|200|151|125|103|100|68|55|39|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1762|1021|690|512|386|293|200|151|125|103|100|68|55|39|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1762|939|640|477|359|267|185|139|116|92|88|61|50|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1762|939|640|477|359|267|185|139|116|92|88|61|50|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1740|1762|939|640|477|359|267|185|139|116|92|88|61|50|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1740|1762|939|640|477|359|267|185|139|116|92|88|61|50|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,14|769|230|141|101|65|46|21|16|14|8|5|13|6|13|10|,1726|993|709|499|376|294|221|164|123|102|84|83|48|44|23|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
80,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1726|993|709|499|376|294|221|164|123|102|84|83|48|44|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1726|993|709|499|376|294|221|164|123|102|84|83|48|44|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1726|899|662|453|350|270|189|152|113|93|77|80|45|42|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1726|899|662|453|350|270|189|152|113|93|77|80|45|42|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1730|1726|899|662|453|350|270|189|152|113|93|77|80|45|42|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1730|1726|899|662|453|350|270|189|152|113|93|77|80|45|42|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|754|227|153|95|70|40|25|23|10|8|9|15|9|13|8|,1730|972|672|509|358|280|230|164|129|103|85|68|65|36|29|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
