Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
65,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1811|1039|714|519|392|294|215|183|145|118|103|81|64|48|32|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1811|1039|714|519|392|294|215|183|145|118|103|81|64|48|32|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1811|945|669|476|355|267|203|169|132|111|96|69|59|44|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1811|945|669|476|355|267|203|169|132|111|96|69|59|44|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1811|945|669|476|355|267|203|169|132|111|96|69|59|44|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1811|945|669|476|355|267|203|169|132|111|96|69|59|44|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,19|798|238|153|103|71|45|31|27|16|4|11|14|13|12|12|,1780|1013|707|516|373|284|222|172|142|116|107|85|55|46|32|19|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
66,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1780|1013|707|516|373|284|222|172|142|116|107|85|55|46|32|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1780|1013|707|516|373|284|222|172|142|116|107|85|55|46|32|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1780|925|658|477|348|253|203|165|134|111|101|80|51|42|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1780|925|658|477|348|253|203|165|134|111|101|80|51|42|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1763|1780|925|658|477|348|253|203|165|134|111|101|80|51|42|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1763|1780|925|658|477|348|253|203|165|134|111|101|80|51|42|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|774|226|152|104|67|44|25|21|13|14|11|12|10|16|7|,1763|1006|699|506|373|281|209|178|144|121|97|90|68|41|26|20|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
67,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1763|1006|699|506|373|281|209|178|144|121|97|90|68|41|26|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1763|1006|699|506|373|281|209|178|144|121|97|90|68|41|26|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1763|920|650|478|339|256|189|168|136|112|92|81|61|37|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1763|920|650|478|339|256|189|168|136|112|92|81|61|37|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1771|1763|920|650|478|339|256|189|168|136|112|92|81|61|37|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1771|1763|920|650|478|339|256|189|168|136|112|92|81|61|37|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|773|236|149|98|64|46|29|18|15|11|8|14|16|9|12|,1765|990|684|501|380|275|210|160|150|121|101|84|67|45|28|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1765|990|684|501|380|275|210|160|150|121|101|84|67|45|28|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1765|990|684|501|380|275|210|160|150|121|101|84|67|45|28|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1765|904|632|457|351|255|191|145|140|113|93|76|62|43|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1765|904|632|457|351|255|191|145|140|113|93|76|62|43|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1747|1765|904|632|457|351|255|191|145|140|113|93|76|62|43|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1747|1765|904|632|457|351|255|191|145|140|113|93|76|62|43|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|779|227|153|95|66|47|30|21|12|15|9|9|22|15|12|,1739|986|677|479|362|285|208|161|124|128|98|84|67|40|28|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1739|986|677|479|362|285|208|161|124|128|98|84|67|40|28|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1739|986|677|479|362|285|208|161|124|128|98|84|67|40|28|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1739|917|616|450|337|260|194|144|119|122|86|76|63|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1739|917|616|450|337|260|194|144|119|122|86|76|63|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1717|1739|917|616|450|337|260|194|144|119|122|86|76|63|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1717|1739|917|616|450|337|260|194|144|119|122|86|76|63|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|768|228|141|99|66|39|30|24|13|16|9|9|11|12|12|,1709|971|689|475|351|271|221|164|120|106|106|77|67|52|24|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
70,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1709|971|689|475|351|271|221|164|120|106|106|77|67|52|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1709|971|689|475|351|271|221|164|120|106|106|77|67|52|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1709|879|635|442|325|258|196|156|110|99|100|72|63|48|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1709|879|635|442|325|258|196|156|110|99|100|72|63|48|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1703|1709|879|635|442|325|258|196|156|110|99|100|72|63|48|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1703|1709|879|635|442|325|258|196|156|110|99|100|72|63|48|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|746|220|146|89|59|43|25|22|13|7|9|11|14|20|6|,1702|963|659|489|353|266|215|171|134|97|92|91|61|49|28|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
71,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1702|963|659|489|353|266|215|171|134|97|92|91|61|49|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1702|963|659|489|353|266|215|171|134|97|92|91|61|49|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1702|876|602|455|336|247|197|154|125|87|89|81|55|46|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1702|876|602|455|336|247|197|154|125|87|89|81|55|46|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1656|1702|876|602|455|336|247|197|154|125|87|89|81|55|46|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1656|1702|876|602|455|336|247|197|154|125|87|89|81|55|46|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|750|217|137|93|62|36|28|24|17|6|8|14|10|15|13|,1650|952|659|465|362|274|211|169|130|108|81|81|67|45|31|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
72,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1650|952|659|465|362|274|211|169|130|108|81|81|67|45|31|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1650|952|659|465|362|274|211|169|130|108|81|81|67|45|31|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1650|868|610|431|334|260|195|152|116|98|75|74|62|44|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1650|868|610|431|334|260|195|152|116|98|75|74|62|44|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1653|1650|868|610|431|334|260|195|152|116|98|75|74|62|44|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1653|1650|868|610|431|334|260|195|152|116|98|75|74|62|44|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|723|215|144|92|58|45|25|26|11|8|10|14|14|16|14|,1645|927|653|466|339|276|215|170|126|105|90|65|60|48|28|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
73,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1645|927|653|466|339|276|215|170|126|105|90|65|60|48|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1645|927|653|466|339|276|215|170|126|105|90|65|60|48|28|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1645|859|609|436|303|256|197|159|115|98|83|58|54|44|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1645|859|609|436|303|256|197|159|115|98|83|58|54|44|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1649|1645|859|609|436|303|256|197|159|115|98|83|58|54|44|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1649|1645|859|609|436|303|256|197|159|115|98|83|58|54|44|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|723|210|138|95|60|33|30|19|12|11|7|5|10|13|8|,1631|922|649|471|341|243|223|167|140|103|87|76|53|44|31|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
74,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1631|922|649|471|341|243|223|167|140|103|87|76|53|44|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1631|922|649|471|341|243|223|167|140|103|87|76|53|44|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1653|883|620|461|338|222|215|171|129|104|85|75|52|42|39|,0|22|26|21|16|20|7|8|11|0|8|3|3|3|2|0|,0|1653|883|620|461|338|222|215|171|129|104|85|75|52|42|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1696|1653|883|620|461|338|222|215|171|129|104|85|75|52|42|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1696|1653|883|620|461|338|222|215|171|129|104|85|75|52|42|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|716|218|141|92|65|39|27|30|17|11|11|10|9|17|11|,1696|937|665|479|369|273|183|188|141|112|93|74|65|43|25|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
75,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1696|937|665|479|369|273|183|188|141|112|93|74|65|43|25|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1696|937|665|479|369|273|183|188|141|112|93|74|65|43|25|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1696|923|606|441|345|247|165|176|129|105|87|66|61|40|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1696|923|606|441|345|247|165|176|129|105|87|66|61|40|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1657|1696|923|606|441|345|247|165|176|129|105|87|66|61|40|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1657|1696|923|606|441|345|247|165|176|129|105|87|66|61|40|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|744|229|142|91|66|44|28|21|17|9|10|11|16|13|12|,1657|952|694|464|350|279|203|137|155|112|96|77|55|45|27|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
76,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1657|952|694|464|350|279|203|137|155|112|96|77|55|45|27|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1657|952|694|464|350|279|203|137|155|112|96|77|55|45|27|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1657|921|669|419|320|256|183|131|146|105|80|70|50|45|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1657|921|669|419|320|256|183|131|146|105|80|70|50|45|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1663|1657|921|669|419|320|256|183|131|146|105|80|70|50|45|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1663|1657|921|669|419|320|256|183|131|146|105|80|70|50|45|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|722|223|155|88|59|41|28|17|16|10|4|10|12|18|11|,1654|935|698|514|331|261|215|155|114|130|95|76|60|38|27|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1654|935|698|514|331|261|215|155|114|130|95|76|60|38|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1654|935|698|514|331|261|215|155|114|130|95|76|60|38|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1654|890|659|475|316|238|199|147|110|117|91|69|54|37|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1654|890|659|475|316|238|199|147|110|117|91|69|54|37|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1686|1654|890|659|475|316|238|199|147|110|117|91|69|54|37|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1686|1654|890|659|475|316|238|199|147|110|117|91|69|54|37|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|724|218|149|100|60|36|31|21|14|12|9|5|11|8|12|,1681|930|672|510|375|256|202|168|126|96|105|82|64|43|29|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
78,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1681|930|672|510|375|256|202|168|126|96|105|82|64|43|29|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1681|930|672|510|375|256|202|168|126|96|105|82|64|43|29|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1681|853|631|478|338|231|183|157|114|89|100|77|58|41|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1681|853|631|478|338|231|183|157|114|89|100|77|58|41|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1685|1681|853|631|478|338|231|183|157|114|89|100|77|58|41|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1685|1681|853|631|478|338|231|183|157|114|89|100|77|58|41|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|733|208|147|106|64|35|29|21|13|6|8|14|11|17|15|,1680|948|645|484|372|274|196|154|136|101|83|92|63|47|24|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
79,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1680|948|645|484|372|274|196|154|136|101|83|92|63|47|24|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1680|948|645|484|372|274|196|154|136|101|83|92|63|47|24|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1680|885|591|445|339|256|183|141|120|91|76|87|58|42|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1680|885|591|445|339|256|183|141|120|91|76|87|58|42|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1672|1680|885|591|445|339|256|183|141|120|91|76|87|58|42|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1672|1680|885|591|445|339|256|183|141|120|91|76|87|58|42|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|731|219|135|93|64|42|28|12|10|10|11|9|15|18|11|,1672|949|666|456|352|275|214|155|129|110|81|65|78|43|24|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
80,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1672|949|666|456|352|275|214|155|129|110|81|65|78|43|24|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1672|949|666|456|352|275|214|155|129|110|81|65|78|43|24|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1672|885|612|426|325|250|197|147|122|102|76|58|73|40|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1672|885|612|426|325|250|197|147|122|102|76|58|73|40|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1663|1672|885|612|426|325|250|197|147|122|102|76|58|73|40|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1663|1672|885|612|426|325|250|197|147|122|102|76|58|73|40|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|732|223|138|97|60|47|30|19|10|8|7|6|16|17|9|,1654|940|662|474|329|265|203|167|128|112|94|69|52|57|23|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
81,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1654|940|662|474|329|265|203|167|128|112|94|69|52|57|23|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1654|940|662|474|329|265|203|167|128|112|94|69|52|57|23|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1654|864|606|434|302|241|184|155|122|107|88|64|47|49|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1654|864|606|434|302|241|184|155|122|107|88|64|47|49|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1644|1654|864|606|434|302|241|184|155|122|107|88|64|47|49|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1644|1654|864|606|434|302|241|184|155|122|107|88|64|47|49|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,14|727|213|134|88|56|47|22|18|12|5|7|7|12|16|8|,1630|927|651|472|346|246|194|162|137|110|102|81|57|35|33|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
